owner_type,repository,month,state
Organization,RaphRover/raph_robot,2023-12,Dead
Organization,RaphRover/raph_robot,2024-01,Dead
Organization,RaphRover/raph_robot,2024-02,Running
Organization,RaphRover/raph_robot,2024-03,Running
Organization,RaphRover/raph_robot,2024-04,Dead
Organization,RaphRover/raph_robot,2024-05,Dead
Organization,RaphRover/raph_robot,2024-06,Dead
Organization,RaphRover/raph_robot,2024-07,Running
Organization,RaphRover/raph_robot,2024-08,Dead
Organization,RaphRover/raph_robot,2024-09,Dead
Organization,RaphRover/raph_robot,2024-10,Dead
Organization,RaphRover/raph_robot,2024-11,Dead
Organization,RaphRover/raph_robot,2024-12,Dead
Organization,RaphRover/raph_robot,2025-01,Dead
Organization,RaphRover/raph_robot,2025-02,Dead
Organization,RaphRover/raph_robot,2025-03,Dead
Organization,RaphRover/raph_robot,2025-04,Dead
Organization,RaphRover/raph_robot,2025-05,Dead
Organization,RaphRover/raph_robot,2025-06,Dead
Organization,RaphRover/raph_robot,2025-07,Running
Organization,RaphRover/raph_robot,2025-08,Dead
Organization,RaphRover/raph_robot,2025-09,Dead
Organization,RaphRover/raph_robot,2025-10,Running
Organization,RaphRover/raph_robot,2025-11,Dead
Organization,RaphRover/raph_robot,2025-12,Running
Organization,RaphRover/raph_robot,2026-01,Zombie
Organization,RaphRover/raph_robot,2026-02,Zombie
Organization,RaphRover/raph_robot,2026-03,Zombie
Organization,RoboSense-LiDAR/rslidar_msg,2020-06,Running
Organization,RoboSense-LiDAR/rslidar_msg,2020-07,Running
Organization,RoboSense-LiDAR/rslidar_msg,2020-08,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2020-09,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2020-10,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2020-11,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2020-12,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2021-01,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2021-02,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2021-03,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2021-04,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2021-05,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2021-06,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2021-07,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2021-08,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2021-09,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2021-10,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2021-11,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2021-12,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2022-01,Running
Organization,RoboSense-LiDAR/rslidar_msg,2022-02,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2022-03,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2022-04,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2022-05,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2022-06,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2022-07,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2022-08,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2022-09,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2022-10,Running
Organization,RoboSense-LiDAR/rslidar_msg,2022-11,Zombie
Organization,RoboSense-LiDAR/rslidar_msg,2022-12,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2023-01,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2023-02,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2023-03,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2023-04,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2023-05,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2023-06,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2023-07,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2023-08,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2023-09,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2023-10,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2023-11,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2023-12,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2024-01,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2024-02,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2024-03,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2024-04,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2024-05,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2024-06,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2024-07,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2024-08,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2024-09,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2024-10,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2024-11,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2024-12,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2025-01,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2025-02,Zombie
Organization,RoboSense-LiDAR/rslidar_msg,2025-03,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2025-04,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2025-05,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2025-06,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2025-07,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2025-08,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2025-09,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2025-10,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2025-11,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2025-12,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2026-01,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2026-02,Dead
Organization,RoboSense-LiDAR/rslidar_msg,2026-03,Dead
Organization,RoboSense-LiDAR/rslidar_sdk,2020-06,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2020-07,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2020-08,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2020-09,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2020-10,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2020-11,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2020-12,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2021-01,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2021-02,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2021-03,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2021-04,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2021-05,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2021-06,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2021-07,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2021-08,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2021-09,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2021-10,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2021-11,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2021-12,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2022-01,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2022-02,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2022-03,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2022-04,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2022-05,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2022-06,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2022-07,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2022-08,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2022-09,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2022-10,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2022-11,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2022-12,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2023-01,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2023-02,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2023-03,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2023-04,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2023-05,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2023-06,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2023-07,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2023-08,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2023-09,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2023-10,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2023-11,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2023-12,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2024-01,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2024-02,Dead
Organization,RoboSense-LiDAR/rslidar_sdk,2024-03,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2024-04,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2024-05,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2024-06,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2024-07,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2024-08,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2024-09,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2024-10,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2024-11,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2024-12,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2025-01,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2025-02,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2025-03,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2025-04,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2025-05,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2025-06,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2025-07,Running
Organization,RoboSense-LiDAR/rslidar_sdk,2025-08,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2025-09,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2025-10,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2025-11,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2025-12,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2026-01,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2026-02,Zombie
Organization,RoboSense-LiDAR/rslidar_sdk,2026-03,Zombie
Organization,RobotWebTools/rosbridge_suite,2012-07,Running
Organization,RobotWebTools/rosbridge_suite,2012-08,Running
Organization,RobotWebTools/rosbridge_suite,2012-09,Running
Organization,RobotWebTools/rosbridge_suite,2012-10,Zombie
Organization,RobotWebTools/rosbridge_suite,2012-11,Running
Organization,RobotWebTools/rosbridge_suite,2012-12,Running
Organization,RobotWebTools/rosbridge_suite,2013-01,Running
Organization,RobotWebTools/rosbridge_suite,2013-02,Dead
Organization,RobotWebTools/rosbridge_suite,2013-03,Running
Organization,RobotWebTools/rosbridge_suite,2013-04,Running
Organization,RobotWebTools/rosbridge_suite,2013-05,Running
Organization,RobotWebTools/rosbridge_suite,2013-06,Running
Organization,RobotWebTools/rosbridge_suite,2013-07,Running
Organization,RobotWebTools/rosbridge_suite,2013-08,Running
Organization,RobotWebTools/rosbridge_suite,2013-09,Running
Organization,RobotWebTools/rosbridge_suite,2013-10,Running
Organization,RobotWebTools/rosbridge_suite,2013-11,Running
Organization,RobotWebTools/rosbridge_suite,2013-12,Running
Organization,RobotWebTools/rosbridge_suite,2014-01,Running
Organization,RobotWebTools/rosbridge_suite,2014-02,Running
Organization,RobotWebTools/rosbridge_suite,2014-03,Running
Organization,RobotWebTools/rosbridge_suite,2014-04,Running
Organization,RobotWebTools/rosbridge_suite,2014-05,Running
Organization,RobotWebTools/rosbridge_suite,2014-06,Running
Organization,RobotWebTools/rosbridge_suite,2014-07,Running
Organization,RobotWebTools/rosbridge_suite,2014-08,Running
Organization,RobotWebTools/rosbridge_suite,2014-09,Running
Organization,RobotWebTools/rosbridge_suite,2014-10,Running
Organization,RobotWebTools/rosbridge_suite,2014-11,Running
Organization,RobotWebTools/rosbridge_suite,2014-12,Running
Organization,RobotWebTools/rosbridge_suite,2015-01,Running
Organization,RobotWebTools/rosbridge_suite,2015-02,Running
Organization,RobotWebTools/rosbridge_suite,2015-03,Running
Organization,RobotWebTools/rosbridge_suite,2015-04,Running
Organization,RobotWebTools/rosbridge_suite,2015-05,Running
Organization,RobotWebTools/rosbridge_suite,2015-06,Running
Organization,RobotWebTools/rosbridge_suite,2015-07,Running
Organization,RobotWebTools/rosbridge_suite,2015-08,Running
Organization,RobotWebTools/rosbridge_suite,2015-09,Running
Organization,RobotWebTools/rosbridge_suite,2015-10,Zombie
Organization,RobotWebTools/rosbridge_suite,2015-11,Running
Organization,RobotWebTools/rosbridge_suite,2015-12,Zombie
Organization,RobotWebTools/rosbridge_suite,2016-01,Running
Organization,RobotWebTools/rosbridge_suite,2016-02,Running
Organization,RobotWebTools/rosbridge_suite,2016-03,Zombie
Organization,RobotWebTools/rosbridge_suite,2016-04,Running
Organization,RobotWebTools/rosbridge_suite,2016-05,Running
Organization,RobotWebTools/rosbridge_suite,2016-06,Running
Organization,RobotWebTools/rosbridge_suite,2016-07,Running
Organization,RobotWebTools/rosbridge_suite,2016-08,Running
Organization,RobotWebTools/rosbridge_suite,2016-09,Zombie
Organization,RobotWebTools/rosbridge_suite,2016-10,Running
Organization,RobotWebTools/rosbridge_suite,2016-11,Running
Organization,RobotWebTools/rosbridge_suite,2016-12,Running
Organization,RobotWebTools/rosbridge_suite,2017-01,Running
Organization,RobotWebTools/rosbridge_suite,2017-02,Running
Organization,RobotWebTools/rosbridge_suite,2017-03,Running
Organization,RobotWebTools/rosbridge_suite,2017-04,Running
Organization,RobotWebTools/rosbridge_suite,2017-05,Zombie
Organization,RobotWebTools/rosbridge_suite,2017-06,Running
Organization,RobotWebTools/rosbridge_suite,2017-07,Running
Organization,RobotWebTools/rosbridge_suite,2017-08,Running
Organization,RobotWebTools/rosbridge_suite,2017-09,Running
Organization,RobotWebTools/rosbridge_suite,2017-10,Running
Organization,RobotWebTools/rosbridge_suite,2017-11,Running
Organization,RobotWebTools/rosbridge_suite,2017-12,Running
Organization,RobotWebTools/rosbridge_suite,2018-01,Running
Organization,RobotWebTools/rosbridge_suite,2018-02,Running
Organization,RobotWebTools/rosbridge_suite,2018-03,Running
Organization,RobotWebTools/rosbridge_suite,2018-04,Running
Organization,RobotWebTools/rosbridge_suite,2018-05,Running
Organization,RobotWebTools/rosbridge_suite,2018-06,Zombie
Organization,RobotWebTools/rosbridge_suite,2018-07,Running
Organization,RobotWebTools/rosbridge_suite,2018-08,Running
Organization,RobotWebTools/rosbridge_suite,2018-09,Running
Organization,RobotWebTools/rosbridge_suite,2018-10,Zombie
Organization,RobotWebTools/rosbridge_suite,2018-11,Running
Organization,RobotWebTools/rosbridge_suite,2018-12,Running
Organization,RobotWebTools/rosbridge_suite,2019-01,Zombie
Organization,RobotWebTools/rosbridge_suite,2019-02,Running
Organization,RobotWebTools/rosbridge_suite,2019-03,Running
Organization,RobotWebTools/rosbridge_suite,2019-04,Running
Organization,RobotWebTools/rosbridge_suite,2019-05,Running
Organization,RobotWebTools/rosbridge_suite,2019-06,Running
Organization,RobotWebTools/rosbridge_suite,2019-07,Running
Organization,RobotWebTools/rosbridge_suite,2019-08,Running
Organization,RobotWebTools/rosbridge_suite,2019-09,Running
Organization,RobotWebTools/rosbridge_suite,2019-10,Zombie
Organization,RobotWebTools/rosbridge_suite,2019-11,Running
Organization,RobotWebTools/rosbridge_suite,2019-12,Zombie
Organization,RobotWebTools/rosbridge_suite,2020-01,Zombie
Organization,RobotWebTools/rosbridge_suite,2020-02,Zombie
Organization,RobotWebTools/rosbridge_suite,2020-03,Zombie
Organization,RobotWebTools/rosbridge_suite,2020-04,Zombie
Organization,RobotWebTools/rosbridge_suite,2020-05,Zombie
Organization,RobotWebTools/rosbridge_suite,2020-06,Running
Organization,RobotWebTools/rosbridge_suite,2020-07,Zombie
Organization,RobotWebTools/rosbridge_suite,2020-08,Running
Organization,RobotWebTools/rosbridge_suite,2020-09,Running
Organization,RobotWebTools/rosbridge_suite,2020-10,Zombie
Organization,RobotWebTools/rosbridge_suite,2020-11,Zombie
Organization,RobotWebTools/rosbridge_suite,2020-12,Zombie
Organization,RobotWebTools/rosbridge_suite,2021-01,Zombie
Organization,RobotWebTools/rosbridge_suite,2021-02,Zombie
Organization,RobotWebTools/rosbridge_suite,2021-03,Zombie
Organization,RobotWebTools/rosbridge_suite,2021-04,Zombie
Organization,RobotWebTools/rosbridge_suite,2021-05,Zombie
Organization,RobotWebTools/rosbridge_suite,2021-06,Zombie
Organization,RobotWebTools/rosbridge_suite,2021-07,Zombie
Organization,RobotWebTools/rosbridge_suite,2021-08,Running
Organization,RobotWebTools/rosbridge_suite,2021-09,Running
Organization,RobotWebTools/rosbridge_suite,2021-10,Running
Organization,RobotWebTools/rosbridge_suite,2021-11,Running
Organization,RobotWebTools/rosbridge_suite,2021-12,Running
Organization,RobotWebTools/rosbridge_suite,2022-01,Running
Organization,RobotWebTools/rosbridge_suite,2022-02,Running
Organization,RobotWebTools/rosbridge_suite,2022-03,Zombie
Organization,RobotWebTools/rosbridge_suite,2022-04,Running
Organization,RobotWebTools/rosbridge_suite,2022-05,Running
Organization,RobotWebTools/rosbridge_suite,2022-06,Running
Organization,RobotWebTools/rosbridge_suite,2022-07,Zombie
Organization,RobotWebTools/rosbridge_suite,2022-08,Running
Organization,RobotWebTools/rosbridge_suite,2022-09,Running
Organization,RobotWebTools/rosbridge_suite,2022-10,Running
Organization,RobotWebTools/rosbridge_suite,2022-11,Zombie
Organization,RobotWebTools/rosbridge_suite,2022-12,Zombie
Organization,RobotWebTools/rosbridge_suite,2023-01,Zombie
Organization,RobotWebTools/rosbridge_suite,2023-02,Zombie
Organization,RobotWebTools/rosbridge_suite,2023-03,Running
Organization,RobotWebTools/rosbridge_suite,2023-04,Running
Organization,RobotWebTools/rosbridge_suite,2023-05,Zombie
Organization,RobotWebTools/rosbridge_suite,2023-06,Zombie
Organization,RobotWebTools/rosbridge_suite,2023-07,Zombie
Organization,RobotWebTools/rosbridge_suite,2023-08,Zombie
Organization,RobotWebTools/rosbridge_suite,2023-09,Running
Organization,RobotWebTools/rosbridge_suite,2023-10,Running
Organization,RobotWebTools/rosbridge_suite,2023-11,Running
Organization,RobotWebTools/rosbridge_suite,2023-12,Running
Organization,RobotWebTools/rosbridge_suite,2024-01,Running
Organization,RobotWebTools/rosbridge_suite,2024-02,Running
Organization,RobotWebTools/rosbridge_suite,2024-03,Zombie
Organization,RobotWebTools/rosbridge_suite,2024-04,Zombie
Organization,RobotWebTools/rosbridge_suite,2024-05,Zombie
Organization,RobotWebTools/rosbridge_suite,2024-06,Zombie
Organization,RobotWebTools/rosbridge_suite,2024-07,Running
Organization,RobotWebTools/rosbridge_suite,2024-08,Running
Organization,RobotWebTools/rosbridge_suite,2024-09,Zombie
Organization,RobotWebTools/rosbridge_suite,2024-10,Running
Organization,RobotWebTools/rosbridge_suite,2024-11,Running
Organization,RobotWebTools/rosbridge_suite,2024-12,Running
Organization,RobotWebTools/rosbridge_suite,2025-01,Running
Organization,RobotWebTools/rosbridge_suite,2025-02,Running
Organization,RobotWebTools/rosbridge_suite,2025-03,Running
Organization,RobotWebTools/rosbridge_suite,2025-04,Running
Organization,RobotWebTools/rosbridge_suite,2025-05,Running
Organization,RobotWebTools/rosbridge_suite,2025-06,Running
Organization,RobotWebTools/rosbridge_suite,2025-07,Running
Organization,RobotWebTools/rosbridge_suite,2025-08,Running
Organization,RobotWebTools/rosbridge_suite,2025-09,Running
Organization,RobotWebTools/rosbridge_suite,2025-10,Running
Organization,RobotWebTools/rosbridge_suite,2025-11,Running
Organization,RobotWebTools/rosbridge_suite,2025-12,Zombie
Organization,RobotWebTools/rosbridge_suite,2026-01,Zombie
Organization,RobotWebTools/rosbridge_suite,2026-02,Running
Organization,RobotWebTools/rosbridge_suite,2026-03,Zombie
Organization,RobotWebTools/tf2_web_republisher,2012-12,Running
Organization,RobotWebTools/tf2_web_republisher,2013-01,Running
Organization,RobotWebTools/tf2_web_republisher,2013-02,Running
Organization,RobotWebTools/tf2_web_republisher,2013-03,Dead
Organization,RobotWebTools/tf2_web_republisher,2013-04,Zombie
Organization,RobotWebTools/tf2_web_republisher,2013-05,Running
Organization,RobotWebTools/tf2_web_republisher,2013-06,Dead
Organization,RobotWebTools/tf2_web_republisher,2013-07,Dead
Organization,RobotWebTools/tf2_web_republisher,2013-08,Running
Organization,RobotWebTools/tf2_web_republisher,2013-09,Dead
Organization,RobotWebTools/tf2_web_republisher,2013-10,Dead
Organization,RobotWebTools/tf2_web_republisher,2013-11,Dead
Organization,RobotWebTools/tf2_web_republisher,2013-12,Dead
Organization,RobotWebTools/tf2_web_republisher,2014-01,Dead
Organization,RobotWebTools/tf2_web_republisher,2014-02,Dead
Organization,RobotWebTools/tf2_web_republisher,2014-03,Dead
Organization,RobotWebTools/tf2_web_republisher,2014-04,Running
