repository,path,final_state,is_alive,first_month,last_activity_month,lifespan_months
ros2/tlsf,Running(1m)-Dead(3m)-Running(3m)-Dead(11m)-Running(1m)-Dead(2m)-Running(1m)-Dead(1m)-Zombie(1m)-Running(1m)-Dead(1m)-Zombie(1m)-Dead(3m)-Running(1m)-Dead(26m)-Running(1m)-Dead(2m)-Running(1m)-Zombie(1m)-Running(2m)-Dead(8m)-Running(1m)-Dead(1m)-Running(2m)-Dead(1m)-Running(2m)-Dead(2m)-Running(1m)-Dead(1m)-Running(1m)-Dead(2m)-Running(1m)-Dead(1m)-Running(1m)-Dead(9m)-Zombie(2m)-Running(1m)-Dead(3m)-Running(1m)-Dead(1m)-Running(2m)-Dead(4m)-Running(2m)-Dead(1m)-Running(1m)-Dead(8m),Dead,False,2015-12,2025-07,124
ros2/unique_identifier_msgs,Running(1m)-Dead(2m)-Running(1m)-Dead(1m)-Running(1m)-Dead(4m)-Zombie(1m)-Dead(3m)-Zombie(1m)-Running(1m)-Zombie(1m)-Running(3m)-Dead(2m)-Zombie(1m)-Running(3m)-Dead(3m)-Running(1m)-Dead(12m)-Running(2m)-Dead(1m)-Running(2m)-Zombie(1m)-Running(1m)-Dead(2m)-Running(1m)-Dead(1m)-Running(1m)-Dead(3m)-Running(1m)-Dead(6m)-Zombie(1m)-Running(1m)-Zombie(1m)-Running(1m)-Dead(4m)-Running(1m)-Dead(4m)-Running(1m)-Dead(2m)-Running(1m)-Dead(8m),Dead,False,2018-11,2025-07,89
ros2/variants,Running(1m)-Dead(1m)-Running(1m)-Dead(2m)-Running(1m)-Dead(1m)-Zombie(1m)-Running(1m)-Dead(1m)-Running(2m)-Dead(3m)-Running(4m)-Zombie(1m)-Running(1m)-Dead(1m)-Running(4m)-Dead(6m)-Running(1m)-Zombie(2m)-Dead(6m)-Zombie(1m)-Dead(1m)-Running(1m)-Dead(2m)-Running(1m)-Zombie(1m)-Dead(3m)-Zombie(1m)-Running(1m)-Dead(6m)-Zombie(1m)-Dead(8m)-Running(2m)-Zombie(1m)-Dead(2m)-Running(1m)-Dead(1m)-Running(1m)-Dead(5m)-Running(1m)-Dead(5m)-Zombie(1m)-Dead(5m),Dead,True,2018-07,2025-10,93
ros2/yaml_cpp_vendor,Running(3m)-Dead(2m)-Running(2m)-Dead(2m)-Running(3m)-Zombie(1m)-Dead(2m)-Running(3m)-Dead(2m)-Running(2m)-Zombie(1m)-Dead(3m)-Zombie(2m)-Running(2m)-Dead(1m)-Zombie(1m)-Running(2m)-Zombie(3m)-Dead(1m)-Running(2m)-Dead(3m)-Zombie(1m)-Running(1m)-Dead(1m)-Zombie(1m)-Dead(1m)-Running(1m)-Zombie(1m)-Running(1m)-Dead(1m)-Running(1m)-Zombie(1m)-Running(2m)-Dead(1m)-Running(3m)-Dead(2m)-Running(1m)-Dead(1m)-Running(1m)-Zombie(1m)-Running(2m)-Zombie(2m)-Dead(2m)-Running(1m)-Dead(1m)-Running(3m)-Dead(1m)-Zombie(1m)-Dead(4m)-Running(1m)-Dead(3m)-Zombie(1m)-Running(1m)-Dead(3m)-Zombie(2m)-Dead(2m)-Running(1m)-Dead(3m),Dead,True,2017-12,2025-12,100
ros4hri/hri_actions_msgs,Running(1m)-Dead(2m)-Running(4m)-Dead(1m)-Running(1m)-Dead(1m)-Running(2m)-Dead(4m)-Running(1m)-Dead(3m)-Running(3m)-Dead(5m)-Running(3m)-Dead(1m)-Running(1m)-Dead(10m)-Running(1m)-Dead(1m)-Zombie(1m)-Dead(4m),Dead,True,2022-02,2025-11,50
ros4hri/hri_face_body_matcher,Running(1m)-Dead(1m)-Running(2m)-Dead(5m)-Running(2m)-Dead(1m)-Running(1m)-Dead(3m)-Running(2m)-Dead(1m)-Running(1m)-Dead(7m)-Running(1m)-Dead(2m)-Running(1m)-Dead(5m),Dead,True,2023-04,2025-10,36
ros4hri/hri_face_detect,Running(2m)-Dead(1m)-Running(4m)-Dead(1m)-Running(3m)-Dead(1m)-Running(1m)-Dead(4m)-Running(1m)-Dead(1m)-Running(4m)-Dead(1m)-Running(5m)-Zombie(1m)-Running(6m)-Dead(2m)-Running(1m)-Dead(4m)-Running(1m)-Zombie(1m)-Running(1m)-Dead(1m)-Running(1m)-Dead(6m),Dead,True,2021-10,2025-09,54
ros4hri/hri_msgs,Running(1m)-Dead(1m)-Running(1m)-Dead(2m)-Running(1m)-Dead(19m)-Running(2m)-Dead(1m)-Running(2m)-Dead(1m)-Running(1m)-Dead(9m)-Running(5m)-Dead(2m)-Running(4m)-Dead(3m)-Zombie(1m)-Running(1m)-Dead(7m)-Zombie(1m)-Running(3m)-Dead(4m)-Running(4m)-Dead(2m)-Running(1m)-Dead(7m)-Running(1m)-Dead(1m)-Running(1m)-Dead(6m),Dead,True,2018-05,2025-09,95
ros4hri/hri_privacy_msgs,Running(1m)-Dead(6m)-Running(1m)-Dead(1m)-Running(1m)-Dead(16m),Dead,False,2024-02,2024-11,26
ros4hri/hri_rviz,Running(6m)-Dead(1m)-Running(2m)-Dead(2m)-Running(1m)-Dead(2m)-Running(1m)-Dead(5m)-Running(2m)-Dead(1m)-Running(1m)-Dead(3m)-Running(4m)-Dead(3m)-Running(1m)-Dead(8m)-Zombie(1m)-Dead(2m)-Running(1m)-Dead(4m)-Running(1m)-Dead(1m),Dead,True,2021-11,2026-02,53
ros4hri/human_description,Running(1m)-Dead(14m)-Zombie(1m)-Dead(6m)-Running(1m)-Dead(2m)-Running(1m)-Dead(25m),Dead,False,2022-01,2024-02,51
ros4hri/libhri,Running(1m)-Dead(2m)-Running(5m)-Dead(2m)-Running(1m)-Dead(1m)-Running(5m)-Zombie(1m)-Running(1m)-Dead(2m)-Running(1m)-Dead(2m)-Running(6m)-Dead(1m)-Running(2m)-Dead(1m)-Running(3m)-Dead(7m)-Running(1m)-Dead(1m)-Zombie(1m)-Running(1m)-Dead(2m)-Running(3m)-Dead(1m),Dead,True,2021-10,2026-02,54
rst-tu-dortmund/control_box_rst,Running(5m)-Dead(3m)-Running(1m)-Zombie(1m)-Dead(3m)-Running(1m)-Dead(35m)-Zombie(1m)-Dead(24m),Dead,False,2020-02,2024-03,74
rt-net/crane_plus,Running(3m)-Dead(1m)-Zombie(1m)-Dead(4m)-Running(1m)-Dead(1m)-Running(1m)-Dead(8m)-Running(4m)-Dead(3m)-Zombie(5m)-Running(1m)-Zombie(1m)-Running(3m)-Dead(7m)-Zombie(1m)-Dead(2m)-Zombie(4m)-Running(2m)-Zombie(1m)-Dead(1m)-Running(1m)-Zombie(1m)-Running(1m)-Zombie(1m)-Dead(2m)-Zombie(1m)-Dead(1m)-Running(1m)-Dead(1m)-Running(1m)-Dead(1m),Dead,True,2020-09,2026-02,67
rt-net/raspimouse2,Running(2m)-Dead(6m)-Running(1m)-Dead(2m)-Running(2m)-Zombie(1m)-Dead(1m)-Running(7m)-Zombie(1m)-Running(1m)-Dead(2m)-Zombie(1m)-Running(1m)-Dead(3m)-Running(1m)-Dead(2m)-Zombie(1m)-Dead(1m)-Zombie(1m)-Dead(1m)-Running(2m)-Dead(1m)-Zombie(1m)-Dead(1m)-Zombie(1m)-Dead(1m)-Running(2m)-Dead(2m)-Zombie(1m)-Dead(1m)-Zombie(1m)-Running(1m)-Zombie(1m)-Running(1m)-Dead(4m)-Running(1m)-Dead(13m)-Running(2m)-Dead(4m)-Running(1m)-Dead(9m)-Zombie(1m)-Dead(1m),Dead,True,2018-09,2026-02,91
rt-net/raspimouse_description,Running(1m)-Dead(2m)-Running(1m)-Dead(4m)-Running(2m)-Zombie(1m)-Dead(4m)-Zombie(2m)-Running(2m)-Zombie(2m)-Dead(1m)-Running(1m)-Dead(6m)-Running(1m)-Dead(4m)-Zombie(1m)-Running(1m)-Dead(7m)-Running(3m)-Zombie(1m)-Dead(1m)-Running(2m)-Dead(6m)-Running(2m)-Dead(5m)-Zombie(1m)-Running(1m)-Zombie(1m)-Dead(6m)-Running(1m)-Dead(1m),Dead,True,2020-02,2026-02,74
rt-net/raspimouse_ros2_examples,Running(2m)-Dead(1m)-Running(3m)-Dead(1m)-Running(2m)-Dead(1m)-Running(1m)-Dead(3m)-Running(3m)-Dead(2m)-Zombie(1m)-Dead(1m)-Running(2m)-Dead(6m)-Running(1m)-Dead(5m)-Zombie(1m)-Dead(5m)-Running(2m)-Dead(1m)-Zombie(1m)-Running(5m)-Dead(3m)-Zombie(1m)-Running(1m)-Dead(2m)-Running(1m)-Dead(10m)-Zombie(1m)-Dead(3m)-Running(1m)-Dead(1m),Dead,True,2020-02,2026-02,74
rt-net/raspimouse_sim,Running(1m)-Dead(2m)-Running(1m)-Zombie(1m)-Dead(4m)-Running(3m)-Dead(2m)-Running(1m)-Dead(1m)-Running(6m)-Dead(3m)-Zombie(2m)-Dead(2m)-Zombie(1m)-Dead(11m)-Running(1m)-Zombie(1m)-Running(3m)-Zombie(1m)-Dead(2m)-Running(3m)-Dead(6m)-Zombie(2m)-Running(2m)-Dead(4m)-Running(1m)-Dead(16m)-Running(5m)-Dead(1m)-Running(2m)-Dead(7m)-Running(1m)-Dead(5m)-Zombie(1m)-Dead(1m)-Zombie(3m)-Dead(4m)-Running(1m)-Dead(1m),Dead,True,2016-09,2026-02,115
rt-net/raspimouse_slam_navigation_ros2,Running(1m)-Dead(7m)-Running(1m)-Zombie(1m)-Dead(10m)-Zombie(1m)-Running(1m)-Dead(4m)-Running(1m)-Dead(1m)-Running(1m)-Dead(1m)-Zombie(1m)-Dead(4m)-Zombie(1m)-Running(1m)-Dead(5m)-Zombie(1m)-Running(1m)-Dead(7m)-Zombie(1m)-Dead(1m),Dead,True,2021-11,2026-02,53
rt-net/rt_manipulators_cpp,Running(8m)-Zombie(1m)-Dead(5m)-Zombie(1m)-Dead(10m)-Running(2m)-Dead(2m)-Zombie(1m)-Dead(3m)-Running(1m)-Zombie(1m)-Dead(8m)-Zombie(1m)-Dead(1m)-Zombie(2m)-Dead(7m),Dead,False,2021-10,2025-08,54
rt-net/rt_usb_9axisimu_driver,Running(2m)-Dead(4m)-Running(1m)-Dead(5m)-Running(1m)-Dead(7m)-Zombie(1m)-Dead(2m)-Running(1m)-Dead(3m)-Running(1m)-Dead(9m)-Running(1m)-Dead(11m)-Zombie(1m)-Dead(1m)-Running(2m)-Zombie(1m)-Dead(1m)-Running(4m)-Zombie(1m)-Running(1m)-Zombie(1m)-Running(2m)-Zombie(1m)-Dead(2m)-Zombie(2m)-Dead(3m)-Zombie(2m)-Dead(14m)-Running(1m)-Dead(4m)-Zombie(1m)-Dead(2m)-Zombie(1m)-Dead(2m)-Zombie(1m)-Dead(3m)-Running(1m)-Dead(2m)-Zombie(1m)-Running(1m)-Dead(1m)-Running(2m)-Dead(5m)-Zombie(1m)-Dead(1m)-Zombie(3m)-Dead(4m)-Running(1m)-Dead(1m),Dead,True,2015-09,2026-02,127
rudislabs/actuator_msgs,Running(1m)-Dead(35m),Dead,False,2023-04,2023-04,36
samsung-ros/ament_download,Running(1m)-Dead(28m)-Zombie(1m)-Dead(2m)-Running(1m)-Dead(9m)-Zombie(1m)-Dead(35m),Dead,False,2019-10,2023-04,78
septentrio-gnss/septentrio_gnss_driver,Running(4m)-Dead(2m)-Running(1m)-Dead(1m)-Running(2m)-Dead(1m)-Running(13m)-Zombie(1m)-Running(11m)-Zombie(2m)-Running(4m)-Zombie(1m)-Running(10m)-Zombie(1m)-Running(8m)-Dead(1m)-Running(2m)-Zombie(3m),Zombie,True,2020-08,2026-03,68
signetlabdei/rmw_desert,Running(3m)-Dead(1m)-Running(7m)-Dead(7m)-Running(1m)-Dead(2m),Dead,True,2024-07,2026-01,21
sloretz/rcl_logging_rcutils,Running(1m)-Dead(4m)-Zombie(1m)-Dead(40m),Dead,False,2022-06,2022-11,46
snt-arg/lidar_situational_graphs,Running(3m)-Dead(1m)-Running(3m)-Dead(2m)-Running(3m)-Dead(1m)-Running(2m)-Dead(1m)-Running(9m)-Dead(1m)-Running(1m)-Dead(1m)-Running(3m)-Dead(1m)-Running(4m)-Dead(1m)-Running(3m)-Dead(2m)-Running(19m)-Dead(1m)-Running(3m)-Dead(2m)-Running(3m)-Dead(1m)-Running(15m)-Zombie(1m)-Dead(1m)-Running(1m)-Dead(1m)-Running(1m)-Zombie(1m)-Dead(7m),Dead,False,2018-01,2025-08,99
snt-arg/situational_graphs_datasets,Running(4m)-Dead(1m)-Running(3m)-Dead(1m)-Running(3m)-Dead(21m),Dead,False,2023-07,2024-06,33
snt-arg/situational_graphs_msgs,Running(3m)-Dead(2m)-Running(1m)-Dead(18m),Dead,False,2024-04,2024-09,24
snt-arg/situational_graphs_reasoning,Running(7m)-Dead(1m)-Running(1m)-Dead(2m)-Running(3m)-Dead(1m)-Running(1m)-Dead(19m),Dead,False,2023-05,2024-08,35
snt-arg/situational_graphs_reasoning_msgs,Running(2m)-Dead(1m)-Running(1m)-Dead(2m)-Running(1m)-Dead(4m)-Running(1m)-Dead(4m)-Running(3m)-Dead(21m),Dead,False,2022-12,2024-06,40
snt-arg/situational_graphs_wrapper,Running(4m)-Dead(2m)-Running(1m)-Dead(2m)-Running(3m)-Dead(21m),Dead,False,2023-07,2024-06,33
snt-arg/unitree_ros,Running(5m)-Dead(2m)-Running(1m)-Dead(2m)-Running(8m)-Dead(3m)-Zombie(1m)-Running(1m)-Dead(1m)-Zombie(1m)-Dead(3m)-Zombie(1m)-Dead(8m),Dead,False,2023-03,2025-07,37
splintered-reality/py_trees,Running(22m)-Zombie(1m)-Running(1m)-Zombie(2m)-Dead(2m)-Zombie(1m)-Dead(1m)-Running(1m)-Zombie(2m)-Dead(1m)-Running(1m)-Zombie(1m)-Running(4m)-Dead(1m)-Running(7m)-Zombie(1m)-Running(10m)-Zombie(1m)-Running(6m)-Zombie(1m)-Running(1m)-Zombie(2m)-Running(1m)-Zombie(4m)-Dead(1m)-Running(1m)-Zombie(4m)-Dead(1m)-Running(2m)-Dead(1m)-Zombie(1m)-Running(1m)-Dead(1m)-Zombie(1m)-Running(3m)-Zombie(4m)-Dead(1m)-Zombie(1m)-Running(1m)-Zombie(2m)-Running(1m)-Zombie(7m)-Running(2m)-Zombie(2m)-Running(3m)-Dead(1m)-Running(3m)-Zombie(1m)-Running(1m)-Zombie(2m)-Running(1m)-Zombie(3m)-Dead(1m),Dead,True,2015-07,2026-02,129
splintered-reality/py_trees_js,Running(3m)-Zombie(1m)-Running(3m)-Dead(2m)-Running(1m)-Dead(1m)-Running(1m)-Dead(32m)-Running(2m)-Dead(4m)-Running(1m)-Zombie(1m)-Dead(4m)-Zombie(2m)-Dead(9m)-Running(1m)-Dead(9m)-Running(1m)-Dead(4m),Dead,True,2019-06,2025-11,82
splintered-reality/py_trees_ros,Running(24m)-Dead(1m)-Zombie(2m)-Running(1m)-Dead(7m)-Running(2m)-Zombie(1m)-Dead(1m)-Running(1m)-Dead(1m)-Zombie(2m)-Running(5m)-Zombie(1m)-Running(8m)-Zombie(1m)-Dead(1m)-Running(3m)-Zombie(1m)-Dead(1m)-Zombie(1m)-Dead(2m)-Zombie(1m)-Dead(2m)-Running(1m)-Dead(1m)-Zombie(2m)-Dead(3m)-Zombie(1m)-Dead(1m)-Zombie(1m)-Dead(1m)-Zombie(2m)-Dead(1m)-Zombie(4m)-Dead(2m)-Running(4m)-Zombie(5m)-Dead(4m)-Zombie(6m)-Running(1m)-Zombie(1m)-Dead(3m)-Running(3m)-Dead(1m)-Running(1m)-Zombie(1m)-Dead(1m)-Zombie(2m)-Running(3m)-Dead(1m)-Zombie(1m)-Dead(1m),Dead,True,2015-07,2026-02,129
splintered-reality/py_trees_ros_interfaces,Running(3m)-Dead(1m)-Running(1m)-Dead(3m)-Running(4m)-Dead(36m)-Running(1m)-Dead(22m)-Running(1m)-Dead(9m)-Running(1m)-Dead(4m),Dead,True,2019-02,2025-11,86
splintered-reality/py_trees_ros_tutorials,Running(13m)-Dead(2m)-Running(1m)-Dead(2m)-Running(1m)-Dead(28m)-Running(2m)-Dead(15m)-Zombie(1m)-Dead(1m)-Zombie(1m)-Dead(3m)-Running(2m)-Dead(9m)-Running(1m)-Dead(4m),Dead,True,2019-02,2025-11,86
splintered-reality/py_trees_ros_viewer,Running(1m)-Dead(1m)-Running(4m)-Dead(1m)-Running(1m)-Dead(5m)-Zombie(1m)-Dead(24m)-Zombie(1m)-Dead(6m)-Zombie(1m)-Dead(9m)-Zombie(1m)-Dead(1m)-Zombie(5m)-Dead(2m)-Running(2m)-Zombie(4m)-Running(1m)-Dead(3m)-Zombie(1m)-Dead(5m),Dead,True,2019-08,2025-10,80
stack-of-tasks/eigenpy,Running(1m)-Zombie(1m)-Running(3m)-Dead(6m)-Zombie(1m)-Running(1m)-Dead(4m)-Running(3m)-Dead(2m)-Running(7m)-Dead(1m)-Running(1m)-Dead(4m)-Running(1m)-Dead(3m)-Running(4m)-Zombie(1m)-Running(9m)-Dead(1m)-Zombie(1m)-Running(3m)-Zombie(1m)-Running(15m)-Dead(1m)-Zombie(1m)-Running(3m)-Zombie(1m)-Running(8m)-Dead(2m)-Running(2m)-Zombie(1m)-Running(16m)-Dead(1m)-Running(30m)-Zombie(1m),Zombie,True,2014-07,2026-03,141
stack-of-tasks/eiquadprog,Running(2m)-Dead(2m)-Running(1m)-Dead(1m)-Running(4m)-Dead(1m)-Running(2m)-Dead(2m)-Running(1m)-Dead(2m)-Running(1m)-Dead(1m)-Zombie(2m)-Dead(6m)-Running(1m)-Dead(1m)-Running(2m)-Dead(2m)-Running(1m)-Dead(1m)-Running(1m)-Dead(1m)-Running(3m)-Dead(1m)-Running(4m)-Dead(3m)-Zombie(1m)-Running(1m)-Zombie(1m)-Dead(2m)-Running(2m)-Dead(1m)-Running(3m)-Zombie(2m)-Running(2m)-Zombie(1m)-Running(2m)-Dead(1m)-Zombie(2m)-Dead(2m)-Running(3m)-Zombie(2m)-Dead(2m),Dead,True,2019-09,2026-01,79
stack-of-tasks/pinocchio,Running(4m)-Dead(1m)-Running(31m)-Zombie(1m)-Running(102m)-Zombie(1m),Zombie,True,2014-08,2026-03,140
stack-of-tasks/tsid,Running(8m)-Zombie(1m)-Running(3m)-Dead(3m)-Running(3m)-Dead(1m)-Zombie(1m)-Running(10m)-Zombie(1m)-Running(3m)-Zombie(1m)-Running(9m)-Zombie(1m)-Running(2m)-Dead(1m)-Running(3m)-Zombie(1m)-Running(6m)-Dead(1m)-Zombie(1m)-Running(3m)-Dead(2m)-Running(1m)-Zombie(1m)-Running(10m)-Zombie(1m)-Running(3m)-Zombie(1m)-Running(1m)-Zombie(1m)-Running(2m)-Zombie(2m)-Running(1m)-Zombie(1m)-Running(4m)-Zombie(3m)-Running(3m)-Zombie(1m)-Running(6m)-Zombie(1m)-Running(1m)-Zombie(1m),Zombie,True,2017-02,2026-03,110
stereolabs/zed-ros2-interfaces,Running(1m)-Dead(1m)-Running(1m)-Zombie(1m)-Running(2m)-Dead(3m)-Running(8m)-Dead(5m)-Running(1m)-Dead(2m)-Running(1m)-Dead(1m)-Running(2m)-Dead(1m)-Zombie(1m)-Running(1m)-Dead(1m)-Running(4m)-Zombie(2m)-Running(1m)-Dead(1m)-Running(1m)-Dead(1m)-Running(1m)-Dead(2m)-Running(1m)-Dead(2m)-Running(1m)-Dead(1m)-Running(1m),Running,True,2021-12,2026-03,52
stevenlovegrove/Pangolin,Running(7m)-Dead(1m)-Running(44m)-Dead(1m)-Running(1m)-Zombie(1m)-Running(34m)-Zombie(1m)-Running(25m)-Zombie(1m)-Running(1m)-Zombie(2m)-Running(3m)-Zombie(3m)-Running(2m)-Zombie(1m)-Running(19m)-Zombie(2m)-Running(2m)-Zombie(6m)-Running(7m)-Zombie(1m)-Running(3m)-Zombie(1m)-Running(4m)-Zombie(2m)-Running(1m)-Zombie(3m)-Running(2m)-Zombie(4m),Zombie,True,2010-11,2026-03,185
stonier/ecl_core,Running(10m)-Dead(2m)-Zombie(2m)-Running(2m)-Dead(1m)-Running(2m)-Dead(1m)-Running(4m)-Dead(1m)-Running(2m)-Dead(2m)-Running(15m)-Dead(2m)-Running(3m)-Dead(1m)-Running(2m)-Dead(1m)-Zombie(2m)-Running(1m)-Zombie(1m)-Dead(2m)-Running(1m)-Dead(1m)-Zombie(1m)-Running(1m)-Zombie(1m)-Running(3m)-Dead(2m)-Zombie(1m)-Running(1m)-Dead(2m)-Zombie(1m)-Running(1m)-Dead(3m)-Zombie(3m)-Running(1m)-Dead(2m)-Zombie(2m)-Running(1m)-Zombie(1m)-Running(1m)-Dead(1m)-Zombie(2m)-Running(3m)-Zombie(2m)-Dead(2m)-Zombie(1m)-Dead(11m)-Zombie(1m)-Dead(2m)-Running(1m)-Zombie(2m)-Dead(1m)-Running(1m)-Zombie(1m)-Dead(1m)-Running(1m)-Zombie(1m)-Dead(2m)-Zombie(1m)-Dead(9m)-Zombie(1m)-Dead(1m)-Running(1m)-Dead(1m)-Zombie(1m)-Dead(4m)-Zombie(1m)-Dead(3m)-Zombie(2m)-Dead(11m),Dead,False,2012-11,2025-04,161
stonier/ecl_lite,Running(8m)-Dead(1m)-Running(1m)-Dead(4m)-Running(1m)-Dead(2m)-Zombie(1m)-Running(1m)-Dead(1m)-Running(3m)-Dead(2m)-Running(1m)-Dead(6m)-Running(1m)-Zombie(1m)-Dead(1m)-Running(7m)-Dead(1m)-Running(1m)-Dead(9m)-Zombie(1m)-Dead(7m)-Zombie(2m)-Running(4m)-Dead(3m)-Running(1m)-Dead(3m)-Running(1m)-Dead(4m)-Zombie(2m)-Running(1m)-Dead(1m)-Running(1m)-Dead(2m)-Running(1m)-Dead(1m)-Running(1m)-Dead(3m)-Running(1m)-Dead(21m)-Running(1m)-Zombie(1m)-Dead(2m)-Running(1m)-Dead(18m)-Zombie(1m)-Dead(6m)-Zombie(1m)-Dead(3m)-Zombie(2m)-Dead(11m),Dead,False,2012-11,2025-04,161
stonier/ecl_tools,Running(2m)-Dead(1m)-Running(3m)-Dead(1m)-Running(1m)-Dead(1m)-Running(1m)-Dead(4m)-Running(1m)-Dead(5m)-Running(1m)-Dead(1m)-Running(1m)-Dead(2m)-Running(1m)-Dead(7m)-Running(1m)-Dead(4m)-Running(3m)-Dead(1m)-Running(1m)-Dead(2m)-Running(1m)-Dead(5m)-Running(1m)-Dead(5m)-Running(1m)-Dead(3m)-Zombie(1m)-Running(5m)-Dead(3m)-Running(1m)-Dead(3m)-Running(1m)-Dead(5m)-Zombie(1m)-Running(1m)-Dead(32m)-Running(1m)-Dead(3m)-Running(1m)-Zombie(1m)-Dead(3m)-Zombie(1m)-Dead(2m)-Zombie(1m)-Dead(10m)-Zombie(1m)-Dead(23m),Dead,False,2012-11,2024-04,161
suchetanrs/roadmap-explorer,Running(3m)-Dead(1m)-Running(2m)-Dead(5m),Dead,True,2025-05,2025-10,11
swri-robotics/mapviz,Running(4m)-Zombie(2m)-Running(21m)-Dead(1m)-Running(2m)-Zombie(1m)-Running(11m)-Zombie(1m)-Running(1m)-Zombie(2m)-Running(6m)-Zombie(1m)-Running(3m)-Zombie(1m)-Running(3m)-Zombie(1m)-Running(1m)-Zombie(2m)-Running(3m)-Zombie(3m)-Running(3m)-Zombie(5m)-Running(1m)-Zombie(3m)-Dead(1m)-Running(1m)-Zombie(2m)-Running(1m)-Zombie(2m)-Running(1m)-Zombie(4m)-Running(1m)-Zombie(3m)-Dead(1m)-Zombie(2m)-Running(2m)-Zombie(1m)-Running(2m)-Zombie(1m)-Running(1m)-Zombie(2m)-Running(2m)-Zombie(1m)-Dead(1m)-Zombie(2m)-Running(3m)-Zombie(1m)-Running(2m)-Dead(1m)-Zombie(1m)-Running(6m)-Dead(2m)-Running(2m)-Dead(2m),Dead,True,2014-12,2026-01,136
swri-robotics/marti_common,Running(3m)-Dead(1m)-Running(19m)-Zombie(1m)-Running(16m)-Dead(1m)-Running(1m)-Dead(1m)-Running(1m)-Dead(1m)-Running(6m)-Zombie(2m)-Running(1m)-Zombie(2m)-Running(2m)-Zombie(1m)-Running(1m)-Zombie(1m)-Dead(1m)-Running(7m)-Zombie(1m)-Running(2m)-Dead(1m)-Zombie(1m)-Dead(1m)-Zombie(1m)-Running(1m)-Zombie(2m)-Running(1m)-Dead(1m)-Running(1m)-Zombie(1m)-Running(2m)-Zombie(1m)-Running(1m)-Zombie(1m)-Running(4m)-Zombie(1m)-Running(3m)-Zombie(2m)-Running(5m)-Dead(1m)-Running(3m)-Dead(2m)-Zombie(1m)-Dead(1m)-Running(2m)-Zombie(1m)-Running(5m)-Dead(1m)-Running(1m)-Dead(1m)-Zombie(1m)-Dead(1m)-Running(4m)-Dead(2m)-Running(1m)-Dead(2m)-Zombie(1m)-Dead(2m),Dead,True,2014-12,2026-01,136
swri-robotics/marti_messages,Running(1m)-Dead(1m)-Running(2m)-Dead(2m)-Running(2m)-Dead(1m)-Running(1m)-Dead(1m)-Running(1m)-Dead(1m)-Running(5m)-Dead(1m)-Running(2m)-Dead(1m)-Running(1m)-Dead(1m)-Running(1m)-Dead(1m)-Running(4m)-Dead(2m)-Running(2m)-Dead(1m)-Running(1m)-Dead(3m)-Running(3m)-Dead(1m)-Running(1m)-Dead(1m)-Running(2m)-Dead(11m)-Running(1m)-Dead(5m)-Running(1m)-Zombie(1m)-Running(1m)-Dead(2m)-Zombie(1m)-Dead(1m)-Running(1m)-Dead(3m)-Zombie(2m)-Dead(2m)-Zombie(1m)-Dead(1m)-Zombie(2m)-Running(2m)-Dead(7m)-Zombie(1m)-Dead(4m)-Running(1m)-Dead(1m)-Running(1m)-Dead(1m)-Running(1m)-Zombie(1m)-Dead(1m)-Running(2m)-Dead(1m)-Running(1m)-Dead(5m)-Zombie(2m)-Dead(1m)-Running(3m)-Dead(1m)-Running(1m)-Dead(15m),Dead,False,2014-12,2024-12,136
swri-robotics/novatel_gps_driver,Running(6m)-Dead(1m)-Running(2m)-Dead(1m)-Running(1m)-Dead(1m)-Running(2m)-Dead(2m)-Running(1m)-Dead(1m)-Running(12m)-Zombie(2m)-Running(1m)-Zombie(2m)-Running(1m)-Dead(2m)-Running(1m)-Zombie(2m)-Running(1m)-Dead(1m)-Zombie(2m)-Running(2m)-Zombie(1m)-Running(3m)-Zombie(1m)-Running(4m)-Zombie(2m)-Running(2m)-Zombie(4m)-Dead(1m)-Running(1m)-Zombie(8m)-Dead(6m)-Zombie(1m)-Running(2m)-Zombie(1m)-Dead(1m)-Zombie(1m)-Running(2m)-Dead(1m)-Running(1m)-Dead(5m)-Running(2m)-Dead(3m)-Running(1m)-Dead(5m)-Running(1m)-Dead(5m)-Running(4m)-Dead(3m)-Running(1m)-Zombie(1m)-Dead(2m)-Zombie(1m)-Dead(7m),Dead,False,2015-05,2025-08,131
