full_name,ros_distro,n_packages_in_distro,repo_url
ros-perception/laser_proc,kilted,1,https://github.com/ros-perception/laser_proc.git
ros-perception/pcl_msgs,kilted,1,https://github.com/ros-perception/pcl_msgs.git
ros-perception/perception_open3d,kilted,1,https://github.com/ros-perception/perception_open3d.git
ros-perception/perception_pcl,kilted,3,https://github.com/ros-perception/perception_pcl.git
ros-perception/point_cloud_transport,kilted,2,https://github.com/ros-perception/point_cloud_transport.git
ros-perception/point_cloud_transport_plugins,kilted,5,https://github.com/ros-perception/point_cloud_transport_plugins.git
ros-perception/point_cloud_transport_tutorial,kilted,1,https://github.com/ros-perception/point_cloud_transport_tutorial.git
ros-perception/pointcloud_to_laserscan,kilted,1,https://github.com/ros-perception/pointcloud_to_laserscan.git
ros-perception/vision_msgs,kilted,2,https://github.com/ros-perception/vision_msgs.git
ros-perception/vision_opencv,kilted,3,https://github.com/ros-perception/vision_opencv.git
ros-planning/geometric_shapes,kilted,1,https://github.com/ros-planning/geometric_shapes.git
ros-planning/moveit2,kilted,41,https://github.com/ros-planning/moveit2.git
ros-planning/moveit_msgs,kilted,1,https://github.com/ros-planning/moveit_msgs.git
ros-planning/moveit_resources,kilted,7,https://github.com/ros-planning/moveit_resources.git
ros-planning/moveit_visual_tools,kilted,1,https://github.com/ros-planning/moveit_visual_tools.git
ros-planning/navigation2,kilted,44,https://github.com/ros-planning/navigation2.git
ros-planning/navigation_msgs,kilted,1,https://github.com/ros-planning/navigation_msgs.git
ros-planning/py_binding_tools,kilted,1,https://github.com/ros-planning/py_binding_tools.git
ros-planning/random_numbers,kilted,1,https://github.com/ros-planning/random_numbers.git
ros-planning/srdfdom,kilted,1,https://github.com/ros-planning/srdfdom.git
ros-planning/warehouse_ros,kilted,1,https://github.com/ros-planning/warehouse_ros.git
ros-planning/warehouse_ros_sqlite,kilted,1,https://github.com/ros-planning/warehouse_ros_sqlite.git
ros-simulation/simulation_interfaces,kilted,1,https://github.com/ros-simulation/simulation_interfaces.git
ros-sports/game_controller_spl,kilted,2,https://github.com/ros-sports/game_controller_spl.git
ros-sports/nao_lola,kilted,4,https://github.com/ros-sports/nao_lola.git
ros-sports/r2r_spl,kilted,4,https://github.com/ros-sports/r2r_spl.git
ros-sports/rcss3d_agent,kilted,4,https://github.com/ros-sports/rcss3d_agent.git
ros-sports/rcss3d_nao,kilted,1,https://github.com/ros-sports/rcss3d_nao.git
ros-sports/ros_image_to_qimage,kilted,1,https://github.com/ros-sports/ros_image_to_qimage.git
ros-sports/rqt_image_overlay,kilted,2,https://github.com/ros-sports/rqt_image_overlay.git
ros-sports/soccer_interfaces,kilted,6,https://github.com/ros-sports/soccer_interfaces.git
ros-sports/soccer_vision_3d_rviz_markers,kilted,1,https://github.com/ros-sports/soccer_vision_3d_rviz_markers.git
ros-sports/vision_msgs_layers,kilted,1,https://github.com/ros-sports/vision_msgs_layers.git
ros-teleop/teleop_tools,kilted,5,https://github.com/ros-teleop/teleop_tools.git
ros-teleop/twist_mux,kilted,1,https://github.com/ros-teleop/twist_mux.git
ros-teleop/twist_mux_msgs,kilted,1,https://github.com/ros-teleop/twist_mux_msgs.git
ros-tooling/graph-monitor,kilted,3,https://github.com/ros-tooling/graph-monitor.git
ros-tooling/keyboard_handler,kilted,1,https://github.com/ros-tooling/keyboard_handler.git
ros-tooling/launch_frontend_py,kilted,1,https://github.com/ros-tooling/launch_frontend_py.git
ros-tooling/libstatistics_collector,kilted,1,https://github.com/ros-tooling/libstatistics_collector.git
ros-tooling/rosbag2_broll,kilted,2,https://github.com/ros-tooling/rosbag2_broll.git
ros-tooling/topic_tools,kilted,2,https://github.com/ros-tooling/topic_tools.git
ros-tracing/tracetools_analysis,kilted,2,https://github.com/ros-tracing/tracetools_analysis.git
ros-visualization/interactive_marker_twist_server,kilted,1,https://github.com/ros-visualization/interactive_marker_twist_server.git
ros-visualization/interactive_markers,kilted,1,https://github.com/ros-visualization/interactive_markers.git
ros-visualization/python_qt_binding,kilted,1,https://github.com/ros-visualization/python_qt_binding.git
ros-visualization/qt_gui_core,kilted,6,https://github.com/ros-visualization/qt_gui_core.git
ros-visualization/rqt,kilted,5,https://github.com/ros-visualization/rqt.git
ros-visualization/rqt_action,kilted,1,https://github.com/ros-visualization/rqt_action.git
ros-visualization/rqt_bag,kilted,2,https://github.com/ros-visualization/rqt_bag.git
ros-visualization/rqt_common_plugins,kilted,1,https://github.com/ros-visualization/rqt_common_plugins.git
ros-visualization/rqt_console,kilted,1,https://github.com/ros-visualization/rqt_console.git
ros-visualization/rqt_graph,kilted,1,https://github.com/ros-visualization/rqt_graph.git
ros-visualization/rqt_image_view,kilted,1,https://github.com/ros-visualization/rqt_image_view.git
ros-visualization/rqt_moveit,kilted,1,https://github.com/ros-visualization/rqt_moveit.git
ros-visualization/rqt_msg,kilted,1,https://github.com/ros-visualization/rqt_msg.git
ros-visualization/rqt_plot,kilted,1,https://github.com/ros-visualization/rqt_plot.git
ros-visualization/rqt_publisher,kilted,1,https://github.com/ros-visualization/rqt_publisher.git
ros-visualization/rqt_py_console,kilted,1,https://github.com/ros-visualization/rqt_py_console.git
ros-visualization/rqt_reconfigure,kilted,1,https://github.com/ros-visualization/rqt_reconfigure.git
ros-visualization/rqt_robot_dashboard,kilted,1,https://github.com/ros-visualization/rqt_robot_dashboard.git
ros-visualization/rqt_robot_monitor,kilted,1,https://github.com/ros-visualization/rqt_robot_monitor.git
ros-visualization/rqt_robot_steering,kilted,1,https://github.com/ros-visualization/rqt_robot_steering.git
ros-visualization/rqt_runtime_monitor,kilted,1,https://github.com/ros-visualization/rqt_runtime_monitor.git
ros-visualization/rqt_service_caller,kilted,1,https://github.com/ros-visualization/rqt_service_caller.git
ros-visualization/rqt_shell,kilted,1,https://github.com/ros-visualization/rqt_shell.git
ros-visualization/rqt_srv,kilted,1,https://github.com/ros-visualization/rqt_srv.git
ros-visualization/rqt_tf_tree,kilted,1,https://github.com/ros-visualization/rqt_tf_tree.git
ros-visualization/rqt_topic,kilted,1,https://github.com/ros-visualization/rqt_topic.git
ros-visualization/tango_icons_vendor,kilted,1,https://github.com/ros-visualization/tango_icons_vendor.git
ros/angles,kilted,1,https://github.com/ros/angles.git
ros/bond_core,kilted,5,https://github.com/ros/bond_core.git
ros/class_loader,kilted,1,https://github.com/ros/class_loader.git
ros/diagnostics,kilted,6,https://github.com/ros/diagnostics.git
ros/eigen_stl_containers,kilted,1,https://github.com/ros/eigen_stl_containers.git
ros/executive_smach,kilted,4,https://github.com/ros/executive_smach.git
ros/filters,kilted,1,https://github.com/ros/filters.git
ros/geometry_tutorials,kilted,3,https://github.com/ros/geometry_tutorials.git
ros/joint_state_publisher,kilted,2,https://github.com/ros/joint_state_publisher.git
ros/kdl_parser,kilted,1,https://github.com/ros/kdl_parser.git
ros/pluginlib,kilted,2,https://github.com/ros/pluginlib.git
ros/resource_retriever,kilted,2,https://github.com/ros/resource_retriever.git
ros/robot_state_publisher,kilted,1,https://github.com/ros/robot_state_publisher.git
ros/ros_environment,kilted,1,https://github.com/ros/ros_environment.git
ros/ros_tutorials,kilted,2,https://github.com/ros/ros_tutorials.git
ros/sdformat_urdf,kilted,2,https://github.com/ros/sdformat_urdf.git
ros/urdf_launch,kilted,1,https://github.com/ros/urdf_launch.git
ros/urdf_parser_py,kilted,1,https://github.com/ros/urdf_parser_py.git
ros/urdf_tutorial,kilted,1,https://github.com/ros/urdf_tutorial.git
ros/urdfdom,kilted,1,https://github.com/ros/urdfdom.git
ros/xacro,kilted,1,https://github.com/ros/xacro.git
ros2-gbp/ortools_vendor-release,kilted,1,https://github.com/ros2-gbp/ortools_vendor-release.git
ros2-gbp/picknik_ament_copyright-release,kilted,1,https://github.com/ros2-gbp/picknik_ament_copyright-release.git
ros2-gbp/radar_msgs-release,kilted,1,https://github.com/ros2-gbp/radar_msgs-release.git
ros2-gbp/ros_industrial_cmake_boilerplate-release,kilted,1,https://github.com/ros2-gbp/ros_industrial_cmake_boilerplate-release.git
ros2-rust/rosidl_rust,kilted,1,https://github.com/ros2-rust/rosidl_rust.git
ros2/ament_cmake_ros,kilted,5,https://github.com/ros2/ament_cmake_ros.git
ros2/cartographer,kilted,1,https://github.com/ros2/cartographer.git
ros2/cartographer_ros,kilted,3,https://github.com/ros2/cartographer_ros.git
ros2/common_interfaces,kilted,13,https://github.com/ros2/common_interfaces.git
ros2/console_bridge_vendor,kilted,1,https://github.com/ros2/console_bridge_vendor.git
ros2/demos,kilted,20,https://github.com/ros2/demos.git
ros2/domain_bridge,kilted,1,https://github.com/ros2/domain_bridge.git
ros2/eigen3_cmake_module,kilted,1,https://github.com/ros2/eigen3_cmake_module.git
ros2/example_interfaces,kilted,1,https://github.com/ros2/example_interfaces.git
ros2/examples,kilted,22,https://github.com/ros2/examples.git
ros2/geometry2,kilted,14,https://github.com/ros2/geometry2.git
ros2/launch,kilted,6,https://github.com/ros2/launch.git
ros2/launch_ros,kilted,3,https://github.com/ros2/launch_ros.git
ros2/libyaml_vendor,kilted,1,https://github.com/ros2/libyaml_vendor.git
ros2/message_filters,kilted,1,https://github.com/ros2/message_filters.git
ros2/mimick_vendor,kilted,1,https://github.com/ros2/mimick_vendor.git
ros2/orocos_kdl_vendor,kilted,2,https://github.com/ros2/orocos_kdl_vendor.git
ros2/performance_test_fixture,kilted,1,https://github.com/ros2/performance_test_fixture.git
ros2/pybind11_vendor,kilted,1,https://github.com/ros2/pybind11_vendor.git
ros2/python_cmake_module,kilted,1,https://github.com/ros2/python_cmake_module.git
ros2/rcl,kilted,4,https://github.com/ros2/rcl.git
ros2/rcl_interfaces,kilted,10,https://github.com/ros2/rcl_interfaces.git
ros2/rcl_logging,kilted,3,https://github.com/ros2/rcl_logging.git
ros2/rclc,kilted,4,https://github.com/ros2/rclc.git
ros2/rclcpp,kilted,4,https://github.com/ros2/rclcpp.git
ros2/rclpy,kilted,1,https://github.com/ros2/rclpy.git
ros2/rcpputils,kilted,1,https://github.com/ros2/rcpputils.git
ros2/rcutils,kilted,1,https://github.com/ros2/rcutils.git
ros2/realtime_support,kilted,2,https://github.com/ros2/realtime_support.git
ros2/rmw,kilted,3,https://github.com/ros2/rmw.git
ros2/rmw_connextdds,kilted,3,https://github.com/ros2/rmw_connextdds.git
ros2/rmw_cyclonedds,kilted,1,https://github.com/ros2/rmw_cyclonedds.git
ros2/rmw_dds_common,kilted,1,https://github.com/ros2/rmw_dds_common.git
ros2/rmw_fastrtps,kilted,3,https://github.com/ros2/rmw_fastrtps.git
ros2/rmw_gurumdds,kilted,2,https://github.com/ros2/rmw_gurumdds.git
ros2/rmw_implementation,kilted,1,https://github.com/ros2/rmw_implementation.git
ros2/rmw_zenoh,kilted,3,https://github.com/ros2/rmw_zenoh.git
ros2/ros1_bridge,kilted,1,https://github.com/ros2/ros1_bridge.git
ros2/ros2_tracing,kilted,7,https://github.com/ros2/ros2_tracing.git
ros2/ros2cli,kilted,15,https://github.com/ros2/ros2cli.git
ros2/ros2cli_common_extensions,kilted,1,https://github.com/ros2/ros2cli_common_extensions.git
ros2/ros_testing,kilted,2,https://github.com/ros2/ros_testing.git
ros2/ros_workspace,kilted,1,https://github.com/ros2/ros_workspace.git
ros2/rosbag2,kilted,23,https://github.com/ros2/rosbag2.git
ros2/rosidl,kilted,13,https://github.com/ros2/rosidl.git
ros2/rosidl_core,kilted,2,https://github.com/ros2/rosidl_core.git
ros2/rosidl_dds,kilted,1,https://github.com/ros2/rosidl_dds.git
ros2/rosidl_defaults,kilted,2,https://github.com/ros2/rosidl_defaults.git
ros2/rosidl_dynamic_typesupport,kilted,1,https://github.com/ros2/rosidl_dynamic_typesupport.git
ros2/rosidl_dynamic_typesupport_fastrtps,kilted,1,https://github.com/ros2/rosidl_dynamic_typesupport_fastrtps.git
ros2/rosidl_python,kilted,1,https://github.com/ros2/rosidl_python.git
ros2/rosidl_runtime_py,kilted,1,https://github.com/ros2/rosidl_runtime_py.git
ros2/rosidl_typesupport,kilted,2,https://github.com/ros2/rosidl_typesupport.git
ros2/rosidl_typesupport_fastrtps,kilted,2,https://github.com/ros2/rosidl_typesupport_fastrtps.git
ros2/rpyutils,kilted,1,https://github.com/ros2/rpyutils.git
ros2/rviz,kilted,9,https://github.com/ros2/rviz.git
ros2/spdlog_vendor,kilted,1,https://github.com/ros2/spdlog_vendor.git
ros2/sros2,kilted,2,https://github.com/ros2/sros2.git
ros2/teleop_twist_joy,kilted,1,https://github.com/ros2/teleop_twist_joy.git
ros2/teleop_twist_keyboard,kilted,1,https://github.com/ros2/teleop_twist_keyboard.git
ros2/test_interface_files,kilted,1,https://github.com/ros2/test_interface_files.git
ros2/tinyxml2_vendor,kilted,1,https://github.com/ros2/tinyxml2_vendor.git
ros2/tinyxml_vendor,kilted,1,https://github.com/ros2/tinyxml_vendor.git
ros2/tlsf,kilted,1,https://github.com/ros2/tlsf.git
ros2/unique_identifier_msgs,kilted,1,https://github.com/ros2/unique_identifier_msgs.git
ros2/urdf,kilted,2,https://github.com/ros2/urdf.git
ros2/variants,kilted,6,https://github.com/ros2/variants.git
ros2/yaml_cpp_vendor,kilted,1,https://github.com/ros2/yaml_cpp_vendor.git
rst-tu-dortmund/control_box_rst,kilted,1,https://github.com/rst-tu-dortmund/control_box_rst.git
rt-net/raspimouse2,kilted,2,https://github.com/rt-net/raspimouse2.git
rt-net/rt_manipulators_cpp,kilted,2,https://github.com/rt-net/rt_manipulators_cpp.git
rt-net/rt_usb_9axisimu_driver,kilted,1,https://github.com/rt-net/rt_usb_9axisimu_driver.git
rudislabs/actuator_msgs,kilted,1,https://github.com/rudislabs/actuator_msgs.git
samsung-ros/ament_download,kilted,1,https://github.com/samsung-ros/ament_download.git
septentrio-gnss/septentrio_gnss_driver,kilted,1,https://github.com/septentrio-gnss/septentrio_gnss_driver.git
signetlabdei/rmw_desert,kilted,1,https://github.com/signetlabdei/rmw_desert.git
sloretz/rcl_logging_rcutils,kilted,1,https://github.com/sloretz/rcl_logging_rcutils.git
splintered-reality/py_trees,kilted,1,https://github.com/splintered-reality/py_trees.git
splintered-reality/py_trees_js,kilted,1,https://github.com/splintered-reality/py_trees_js.git
splintered-reality/py_trees_ros,kilted,1,https://github.com/splintered-reality/py_trees_ros.git
splintered-reality/py_trees_ros_interfaces,kilted,1,https://github.com/splintered-reality/py_trees_ros_interfaces.git
splintered-reality/py_trees_ros_tutorials,kilted,1,https://github.com/splintered-reality/py_trees_ros_tutorials.git
splintered-reality/py_trees_ros_viewer,kilted,1,https://github.com/splintered-reality/py_trees_ros_viewer.git
stack-of-tasks/eigenpy,kilted,1,https://github.com/stack-of-tasks/eigenpy.git
stack-of-tasks/eiquadprog,kilted,1,https://github.com/stack-of-tasks/eiquadprog.git
stack-of-tasks/odri_master_board_sdk_release,kilted,1,https://github.com/stack-of-tasks/odri_master_board_sdk_release.git
stack-of-tasks/pinocchio,kilted,1,https://github.com/stack-of-tasks/pinocchio.git
stack-of-tasks/tsid,kilted,1,https://github.com/stack-of-tasks/tsid.git
stereolabs/zed-ros2-interfaces,kilted,1,https://github.com/stereolabs/zed-ros2-interfaces.git
stevenlovegrove/Pangolin,kilted,1,https://github.com/stevenlovegrove/Pangolin.git
stonier/ecl_core,kilted,25,https://github.com/stonier/ecl_core.git
stonier/ecl_lite,kilted,8,https://github.com/stonier/ecl_lite.git
stonier/ecl_tools,kilted,3,https://github.com/stonier/ecl_tools.git
suchetanrs/roadmap-explorer,kilted,1,https://github.com/suchetanrs/roadmap-explorer.git
swri-robotics/gps_umd,kilted,4,https://github.com/swri-robotics/gps_umd.git
swri-robotics/mapviz,kilted,5,https://github.com/swri-robotics/mapviz.git
swri-robotics/marti_common,kilted,11,https://github.com/swri-robotics/marti_common.git
swri-robotics/marti_messages,kilted,9,https://github.com/swri-robotics/marti_messages.git
swri-robotics/novatel_gps_driver,kilted,2,https://github.com/swri-robotics/novatel_gps_driver.git
swri-robotics/swri_console,kilted,1,https://github.com/swri-robotics/swri_console.git
teamspatzenhirn/rig_reconfigure,kilted,1,https://github.com/teamspatzenhirn/rig_reconfigure.git
teamspatzenhirn/rviz_2d_overlay_plugins,kilted,2,https://github.com/teamspatzenhirn/rviz_2d_overlay_plugins.git
tesseract-robotics/boost_plugin_loader,kilted,1,https://github.com/tesseract-robotics/boost_plugin_loader.git
tier4/cudnn_cmake_module,kilted,1,https://github.com/tier4/cudnn_cmake_module.git
tier4/hash_library_vendor,kilted,1,https://github.com/tier4/hash_library_vendor.git
tier4/heaphook,kilted,1,https://github.com/tier4/heaphook.git
tier4/osqp_vendor,kilted,1,https://github.com/tier4/osqp_vendor.git
tier4/tensorrt_cmake_module,kilted,1,https://github.com/tier4/tensorrt_cmake_module.git
tilk/rtcm_msgs,kilted,1,https://github.com/tilk/rtcm_msgs.git
tuw-robotics/marker_msgs,kilted,1,https://github.com/tuw-robotics/marker_msgs.git
tuw-robotics/tuw_geometry,kilted,1,https://github.com/tuw-robotics/tuw_geometry.git
tuw-robotics/tuw_msgs,kilted,10,https://github.com/tuw-robotics/tuw_msgs.git
ubuntu-robotics/ament_nodl,kilted,1,https://github.com/ubuntu-robotics/ament_nodl.git
